enrollment_key,learner_key,course_key,term_key,program_key,is_course_passed,letter_grade,final_score,is_withdrawn,attendance_rate
500436,10077,16,4,6,TRUE,C,92.9,FALSE,0.64
500437,10077,15,4,6,FALSE,F,59.6,FALSE,0.64
500438,10077,14,4,6,TRUE,A,94.5,FALSE,0.99
500439,10078,7,4,1,TRUE,B,98.6,FALSE,0.71
500440,10078,12,4,1,TRUE,B,77.7,FALSE,0.56
500441,10078,6,4,1,TRUE,A,85.1,FALSE,0.71
500442,10078,11,5,1,TRUE,B,95.1,FALSE,0.98
500443,10078,5,5,1,TRUE,C,80.5,FALSE,0.59
500444,10078,8,5,1,TRUE,B,84.4,FALSE,0.56
500445,10078,1,6,1,TRUE,B,92.5,FALSE,0.57
500446,10078,4,6,1,TRUE,A,79.3,FALSE,0.61
500447,10078,3,6,1,FALSE,F,66.3,FALSE,0.58
500448,10078,2,7,1,TRUE,C,95.8,FALSE,0.68
500449,10078,13,7,1,TRUE,B,94.8,FALSE,0.63
500450,10078,10,7,1,TRUE,C,98.2,FALSE,0.91
500451,10079,16,2,6,FALSE,D,53.4,FALSE,0.83
500452,10079,14,2,6,TRUE,B,81.4,FALSE,0.56
500453,10079,10,2,6,FALSE,D,48.8,FALSE,0.57
500454,10079,15,3,6,TRUE,A,96.9,FALSE,0.79
500455,10080,15,7,3,TRUE,A,83.4,FALSE,0.59
500456,10080,14,7,3,TRUE,B,77.7,FALSE,0.76
500457,10080,16,7,3,TRUE,B,96.6,FALSE,0.61
500458,10081,12,2,5,TRUE,B,81.2,FALSE,0.85
500459,10081,11,2,5,TRUE,C,89.7,FALSE,0.59
500460,10081,10,3,5,TRUE,B,94.9,FALSE,0.64
500461,10081,9,3,5,TRUE,A,78.1,FALSE,0.65
500462,10082,15,2,3,TRUE,A,96.3,FALSE,0.66
500463,10082,16,2,3,TRUE,B,92.5,FALSE,0.7
500464,10082,14,3,3,TRUE,B,91.0,FALSE,0.78
500465,10083,16,8,3,TRUE,B,90.9,FALSE,0.88
500466,10083,14,8,3,TRUE,B,93.0,FALSE,0.83
500467,10083,15,9,3,TRUE,A,98.5,FALSE,0.61
500468,10084,10,8,5,TRUE,B,88.7,FALSE,0.94
500469,10084,11,8,5,TRUE,B,95.9,FALSE,0.73
500470,10084,12,9,5,TRUE,B,85.9,FALSE,0.8
500471,10084,9,9,5,TRUE,B,81.7,FALSE,0.97
500472,10085,4,2,1,TRUE,A,98.2,FALSE,0.59
500473,10085,2,2,1,TRUE,A,94.9,FALSE,0.8
500474,10085,7,3,1,TRUE,B,96.0,FALSE,0.75
500475,10085,11,3,1,TRUE,B,97.5,FALSE,0.63
500476,10085,12,4,1,TRUE,B,96.3,FALSE,0.64
500477,10085,1,4,1,TRUE,A,80.3,FALSE,0.64
500478,10085,10,5,1,TRUE,A,87.6,FALSE,0.8
500479,10085,9,5,1,TRUE,B,76.1,FALSE,0.71
500480,10086,12,6,2,FALSE,D,72.9,FALSE,0.94
500481,10086,5,6,2,TRUE,B,98.0,FALSE,0.68
500482,10086,7,7,2,TRUE,B,98.3,FALSE,0.76
500483,10086,6,7,2,TRUE,A,97.5,FALSE,0.58
500484,10086,1,8,2,TRUE,A,91.0,FALSE,0.97
500485,10086,2,8,2,TRUE,A,98.0,FALSE,0.89
500486,10086,8,9,2,TRUE,A,86.5,FALSE,0.89
500487,10086,3,9,2,TRUE,A,97.8,FALSE,0.73
500488,10086,11,10,2,TRUE,B,85.1,FALSE,0.64
500489,10086,4,10,2,TRUE,B,76.7,FALSE,0.61
500490,10087,16,5,3,TRUE,A,97.7,FALSE,0.64
500491,10087,14,5,3,TRUE,B,81.6,FALSE,0.55
500492,10087,15,5,3,TRUE,A,82.5,FALSE,0.9
500493,10088,7,4,2,FALSE,D,73.8,FALSE,0.94
500494,10088,2,4,2,TRUE,B,76.0,FALSE,0.6
500495,10088,5,5,2,TRUE,C,89.0,FALSE,0.86
500496,10088,1,5,2,TRUE,A,93.2,FALSE,0.79
500497,10089,3,4,1,FALSE,D,68.3,FALSE,0.96
500498,10089,1,4,1,TRUE,C,82.9,FALSE,0.93
500499,10089,13,5,1,TRUE,A,77.0,FALSE,0.87
500500,10089,5,5,1,TRUE,A,89.1,FALSE,0.82
500501,10089,8,6,1,TRUE,C,77.5,FALSE,0.77
500502,10089,9,6,1,TRUE,B,88.6,FALSE,0.78
500503,10089,7,7,1,TRUE,B,84.2,FALSE,0.6
500504,10089,4,7,1,TRUE,A,90.4,FALSE,0.81
500505,10089,6,8,1,TRUE,B,93.3,FALSE,0.81
500506,10089,11,8,1,TRUE,B,89.5,FALSE,0.87
500507,10089,10,9,1,TRUE,B,90.5,FALSE,0.93
500508,10089,12,9,1,TRUE,B,87.5,FALSE,0.92
500509,10090,8,7,2,TRUE,B,92.5,FALSE,0.71
500510,10090,6,7,2,TRUE,A,83.5,FALSE,0.67
500511,10090,12,8,2,TRUE,C,82.8,FALSE,1.0
500512,10090,3,8,2,TRUE,A,94.0,FALSE,0.8
500513,10090,11,9,2,TRUE,C,90.6,FALSE,0.73
500514,10090,2,9,2,TRUE,B,94.6,FALSE,0.94
500515,10090,5,10,2,TRUE,C,89.8,FALSE,0.91
500516,10090,4,10,2,TRUE,B,82.6,FALSE,0.6
500517,10091,1,2,1,TRUE,B,85.5,FALSE,0.89
500518,10091,3,2,1,TRUE,A,82.7,FALSE,0.64
500519,10091,5,2,1,TRUE,C,87.1,FALSE,0.8
500520,10091,10,3,1,TRUE,B,87.9,FALSE,0.83
500521,10091,4,3,1,FALSE,D,50.5,FALSE,0.93
500522,10091,13,3,1,FALSE,D,57.0,FALSE,0.73
500523,10091,9,4,1,TRUE,C,77.5,FALSE,0.92
500524,10091,8,4,1,TRUE,B,82.1,FALSE,0.99
500525,10091,6,4,1,TRUE,A,80.4,FALSE,0.66
500526,10092,14,5,4,TRUE,A,95.0,FALSE,0.66
500527,10092,8,5,4,TRUE,A,90.5,FALSE,0.62
500528,10093,10,5,5,TRUE,B,85.5,FALSE,0.8
500529,10093,12,5,5,TRUE,B,84.9,FALSE,0.81
500530,10093,9,5,5,TRUE,B,96.3,FALSE,0.89
500531,10093,11,6,5,TRUE,B,98.6,FALSE,0.74
500532,10094,10,9,6,TRUE,A,98.0,FALSE,0.69
500533,10094,15,9,6,TRUE,B,91.9,FALSE,0.81
500534,10094,14,9,6,FALSE,D,72.2,FALSE,0.79
500535,10094,16,10,6,FALSE,F,69.8,FALSE,0.87
500536,10095,15,8,3,TRUE,B,95.1,FALSE,0.83
500537,10095,14,8,3,TRUE,A,85.5,FALSE,0.56
500538,10095,16,9,3,TRUE,B,90.6,FALSE,0.76
500539,10096,11,2,2,TRUE,A,85.3,FALSE,0.99
500540,10096,7,2,2,TRUE,B,85.9,FALSE,0.86
500541,10096,4,2,2,TRUE,B,80.6,FALSE,0.98
500542,10096,5,3,2,FALSE,D,62.2,FALSE,0.94
500543,10096,12,3,2,TRUE,B,76.3,FALSE,0.81
500544,10096,8,3,2,TRUE,A,76.7,FALSE,0.79
500545,10096,1,4,2,TRUE,A,92.6,FALSE,0.99
500546,10096,6,4,2,TRUE,A,98.8,FALSE,0.56
500547,10096,2,4,2,TRUE,B,92.5,FALSE,0.59
500548,10096,3,5,2,TRUE,C,88.8,FALSE,0.72
500549,10097,14,5,3,TRUE,A,95.3,FALSE,0.59
500550,10097,16,5,3,TRUE,B,92.0,FALSE,0.77
500551,10097,15,6,3,TRUE,A,84.6,FALSE,0.71
500552,10098,12,4,5,TRUE,B,75.5,FALSE,0.58
500553,10098,11,4,5,TRUE,A,91.4,FALSE,0.63
500554,10099,16,5,6,TRUE,B,94.2,FALSE,0.8
500555,10099,15,5,6,TRUE,A,97.9,FALSE,0.84
500556,10099,10,5,6,TRUE,B,87.8,FALSE,0.59
500557,10099,14,6,6,TRUE,B,78.7,FALSE,0.81
500558,10100,4,2,1,TRUE,B,79.3,FALSE,0.63
500559,10100,10,2,1,TRUE,A,79.6,FALSE,1.0
500560,10100,2,2,1,TRUE,C,97.5,FALSE,0.8
500561,10101,14,8,3,TRUE,A,76.6,FALSE,0.71
500562,10101,16,8,3,TRUE,A,94.6,FALSE,0.91
500563,10102,11,4,5,TRUE,C,96.8,FALSE,0.89
500564,10102,12,4,5,TRUE,A,95.3,FALSE,0.85
500565,10102,10,5,5,TRUE,B,87.7,FALSE,0.87
500566,10102,9,5,5,TRUE,C,93.2,FALSE,0.64
500567,10103,12,3,1,FALSE,D,62.8,FALSE,0.69
500568,10103,9,3,1,TRUE,C,93.5,FALSE,0.86
500569,10103,2,4,1,TRUE,A,76.0,FALSE,0.69
500570,10103,1,4,1,TRUE,B,96.6,FALSE,0.63
500571,10103,13,5,1,TRUE,A,76.2,FALSE,0.57
500572,10103,11,5,1,TRUE,B,79.5,FALSE,0.57
500573,10103,10,6,1,TRUE,C,96.0,FALSE,0.78
500574,10103,7,6,1,TRUE,C,87.2,FALSE,0.86
500575,10104,6,5,2,TRUE,A,90.4,FALSE,0.57
500576,10104,12,5,2,TRUE,A,96.6,FALSE,0.97
500577,10104,5,6,2,FALSE,D,54.3,FALSE,0.99
500578,10104,1,6,2,TRUE,B,94.8,FALSE,0.96
500579,10104,3,7,2,TRUE,B,78.7,FALSE,0.66
500580,10104,7,7,2,TRUE,B,96.2,FALSE,0.86
500581,10104,11,8,2,TRUE,B,96.7,FALSE,0.64
500582,10104,8,8,2,TRUE,B,92.7,FALSE,0.73
500583,10105,16,7,3,TRUE,A,95.2,FALSE,0.92
500584,10105,15,7,3,TRUE,C,89.4,FALSE,0.86
500585,10105,14,7,3,FALSE,F,68.3,FALSE,0.85
500586,10106,15,1,3,TRUE,B,78.8,FALSE,0.58
500587,10106,16,1,3,TRUE,C,79.0,FALSE,0.67
500588,10106,14,1,3,TRUE,B,97.3,FALSE,0.68
500589,10107,6,9,1,TRUE,A,86.3,FALSE,0.6
500590,10107,3,9,1,FALSE,F,58.2,FALSE,0.89
500591,10107,11,10,1,TRUE,B,80.8,FALSE,0.72
500592,10107,7,10,1,TRUE,A,85.6,FALSE,0.85
500593,10107,1,11,1,TRUE,C,93.4,FALSE,0.69
500594,10107,8,11,1,TRUE,B,83.2,FALSE,0.96
500595,10108,3,2,2,FALSE,F,52.9,FALSE,0.7
500596,10108,2,2,2,TRUE,B,75.6,FALSE,0.58
500597,10108,7,2,2,TRUE,B,87.7,FALSE,0.62
500598,10108,5,3,2,TRUE,A,82.6,FALSE,0.86
500599,10108,11,3,2,TRUE,B,87.8,FALSE,0.87
500600,10108,1,3,2,TRUE,A,82.7,FALSE,0.61
500601,10108,12,4,2,FALSE,D,54.2,FALSE,0.55
500602,10108,4,4,2,FALSE,F,58.2,FALSE,0.94
500603,10108,8,4,2,TRUE,B,75.8,FALSE,0.58
500604,10108,6,5,2,TRUE,B,96.9,FALSE,0.84
500605,10109,1,8,1,TRUE,B,78.7,FALSE,0.95
500606,10109,12,8,1,TRUE,C,81.9,FALSE,0.63
500607,10109,2,8,1,TRUE,A,99.0,FALSE,0.72
500608,10109,3,9,1,FALSE,F,69.3,FALSE,0.57
500609,10109,13,9,1,TRUE,A,96.1,FALSE,0.99
500610,10109,9,9,1,TRUE,A,90.0,FALSE,0.97
500611,10109,6,10,1,TRUE,C,85.0,FALSE,0.75
500612,10109,4,10,1,TRUE,B,86.1,FALSE,0.7
500613,10109,8,10,1,TRUE,A,92.4,FALSE,0.66
500614,10109,7,11,1,,,,FALSE,0.88
500615,10109,10,11,1,,,,FALSE,0.94
500616,10109,11,11,1,,,,FALSE,0.73
500617,10110,11,6,1,TRUE,A,87.4,FALSE,0.97
500618,10110,10,6,1,FALSE,F,53.5,FALSE,0.67
500619,10110,4,6,1,TRUE,A,88.5,FALSE,0.84
500620,10110,3,7,1,TRUE,A,94.2,FALSE,0.74
500621,10110,6,7,1,TRUE,A,95.8,FALSE,0.89
500622,10110,12,7,1,TRUE,B,89.6,FALSE,0.79
500623,10110,1,8,1,TRUE,A,75.8,FALSE,0.9
500624,10110,7,8,1,FALSE,F,48.2,FALSE,0.7
500625,10110,5,8,1,FALSE,D,72.6,FALSE,0.64
500626,10110,13,9,1,FALSE,F,53.6,FALSE,0.71
500627,10110,9,9,1,TRUE,B,89.0,FALSE,0.76
500628,10110,2,9,1,TRUE,A,82.0,FALSE,0.91
500629,10110,8,10,1,TRUE,A,96.1,FALSE,0.74
500630,10111,2,7,2,TRUE,B,78.5,FALSE,0.59
500631,10111,1,7,2,FALSE,D,71.2,FALSE,0.72
500632,10112,16,4,4,TRUE,A,79.4,FALSE,0.99
500633,10112,8,4,4,TRUE,B,88.6,FALSE,0.99
500634,10112,14,5,4,TRUE,A,76.7,FALSE,0.83
500635,10112,15,5,4,TRUE,A,97.0,FALSE,1.0
500636,10113,8,1,2,TRUE,B,81.1,FALSE,0.68
500637,10113,2,1,2,TRUE,B,97.0,FALSE,0.69
500638,10113,7,1,2,TRUE,C,90.6,FALSE,0.69
500639,10113,12,2,2,TRUE,A,85.4,FALSE,0.67
500640,10113,3,2,2,TRUE,C,90.8,FALSE,0.59
500641,10113,1,2,2,TRUE,B,78.1,FALSE,0.55
500642,10114,11,7,1,TRUE,B,87.3,FALSE,0.73
500643,10114,2,7,1,TRUE,C,97.6,FALSE,0.67
500644,10114,6,8,1,TRUE,A,81.8,FALSE,0.96
500645,10114,3,8,1,TRUE,C,77.0,FALSE,0.96
500646,10114,12,9,1,TRUE,A,96.5,FALSE,0.91
500647,10114,13,9,1,TRUE,A,77.6,FALSE,0.63
500648,10115,15,3,3,TRUE,A,93.7,FALSE,0.55
500649,10115,16,3,3,FALSE,F,69.3,FALSE,0.62
500650,10115,14,4,3,TRUE,B,95.9,FALSE,0.83
500651,10116,4,8,2,FALSE,F,73.1,FALSE,0.74
500652,10116,7,8,2,TRUE,C,80.0,FALSE,0.59
500653,10116,3,8,2,TRUE,B,87.7,FALSE,0.92
500654,10116,5,9,2,TRUE,C,86.9,FALSE,0.63
500655,10116,8,9,2,TRUE,A,91.2,FALSE,0.75
500656,10116,12,9,2,TRUE,A,76.9,FALSE,0.67
500657,10117,3,3,2,TRUE,B,95.1,FALSE,0.82
500658,10117,7,3,2,TRUE,B,81.8,FALSE,0.66
500659,10117,12,4,2,TRUE,A,80.8,FALSE,0.84
500660,10117,5,4,2,TRUE,A,81.0,FALSE,0.58
500661,10118,3,1,2,TRUE,B,91.2,FALSE,0.81
500662,10118,12,1,2,TRUE,C,83.7,FALSE,0.82
500663,10119,1,8,2,TRUE,A,99.0,FALSE,0.65
500664,10119,11,8,2,TRUE,B,91.6,FALSE,0.76
500665,10119,12,9,2,TRUE,B,97.2,FALSE,0.76
500666,10119,8,9,2,TRUE,A,85.9,FALSE,0.88
500667,10119,7,10,2,TRUE,A,97.8,FALSE,0.9
500668,10119,3,10,2,TRUE,A,95.9,FALSE,0.73
500669,10119,4,11,2,FALSE,F,65.5,FALSE,0.62
500670,10119,6,11,2,,,,TRUE,0.76
500671,10120,9,4,1,TRUE,B,87.0,FALSE,0.98
500672,10120,11,4,1,FALSE,F,73.6,FALSE,0.71
500673,10120,10,4,1,TRUE,C,97.9,FALSE,0.76
500674,10120,12,5,1,TRUE,B,80.6,FALSE,0.91
500675,10120,13,5,1,TRUE,B,75.3,FALSE,0.83
500676,10120,3,5,1,TRUE,B,82.5,FALSE,0.74
500677,10120,2,6,1,TRUE,B,78.1,FALSE,0.7
500678,10120,7,6,1,TRUE,A,91.5,FALSE,0.72
500679,10120,8,6,1,TRUE,B,76.5,FALSE,0.72
500680,10120,1,7,1,TRUE,C,97.7,FALSE,0.66
500681,10120,4,7,1,TRUE,B,82.5,FALSE,0.9
500682,10120,6,7,1,TRUE,B,88.9,FALSE,0.86
500683,10121,12,6,2,TRUE,B,75.5,FALSE,0.95
500684,10121,8,6,2,TRUE,B,78.6,FALSE,0.59
500685,10121,1,7,2,TRUE,C,89.5,FALSE,0.67
500686,10121,2,7,2,TRUE,B,93.7,FALSE,0.87
500687,10121,7,8,2,TRUE,B,93.7,FALSE,0.66
500688,10121,5,8,2,TRUE,B,82.9,FALSE,0.77
500689,10121,11,9,2,TRUE,B,81.5,FALSE,0.77
500690,10121,4,9,2,TRUE,A,96.2,FALSE,0.92
500691,10121,6,10,2,TRUE,B,98.0,FALSE,0.82
500692,10121,3,10,2,TRUE,A,76.5,FALSE,0.79
500693,10122,12,3,5,TRUE,B,95.5,FALSE,0.67
500694,10122,10,3,5,TRUE,C,75.6,FALSE,0.84
500695,10122,9,4,5,TRUE,A,83.8,FALSE,0.75
500696,10122,11,4,5,TRUE,B,78.8,FALSE,0.89
500697,10123,12,8,5,TRUE,B,89.6,FALSE,0.62
500698,10123,11,8,5,TRUE,A,97.9,FALSE,0.57
500699,10123,10,8,5,TRUE,A,86.5,FALSE,0.69
500700,10123,9,9,5,TRUE,C,88.2,FALSE,0.75
500701,10124,14,3,3,TRUE,A,95.1,FALSE,0.84
500702,10124,16,3,3,TRUE,A,93.2,FALSE,0.95
500703,10124,15,4,3,FALSE,F,66.9,FALSE,0.77
500704,10125,10,9,5,TRUE,A,97.6,FALSE,0.59
500705,10125,11,9,5,TRUE,A,83.6,FALSE,0.74
500706,10125,12,9,5,TRUE,B,86.8,FALSE,0.58
500707,10126,10,5,1,TRUE,B,90.5,FALSE,0.56
500708,10126,5,5,1,TRUE,B,91.7,FALSE,0.57
500709,10126,1,5,1,TRUE,A,80.6,FALSE,0.98
500710,10126,6,6,1,FALSE,D,56.4,FALSE,0.89
500711,10126,4,6,1,TRUE,B,75.5,FALSE,0.77
500712,10126,8,6,1,TRUE,B,91.7,FALSE,0.58
500713,10127,8,2,4,TRUE,B,86.8,FALSE,0.87
500714,10127,14,2,4,TRUE,A,83.8,FALSE,0.73
500715,10127,16,2,4,TRUE,C,75.2,FALSE,0.88
500716,10127,15,3,4,TRUE,B,88.4,FALSE,0.72
500717,10128,8,6,1,TRUE,B,90.6,FALSE,0.9
500718,10128,11,6,1,TRUE,B,77.7,FALSE,0.91
500719,10128,2,7,1,TRUE,A,96.0,FALSE,0.89
500720,10128,7,7,1,TRUE,C,82.2,FALSE,0.85
500721,10128,1,8,1,TRUE,B,94.6,FALSE,0.76
500722,10128,9,8,1,TRUE,B,80.5,FALSE,0.65
500723,10128,3,9,1,FALSE,F,48.3,FALSE,0.94
500724,10128,12,9,1,TRUE,B,97.7,FALSE,0.87
500725,10129,11,3,5,TRUE,C,89.3,FALSE,0.94
500726,10129,9,3,5,TRUE,A,89.8,FALSE,0.93
500727,10129,10,3,5,TRUE,B,95.6,FALSE,0.97
500728,10129,12,4,5,TRUE,B,84.2,FALSE,0.98
500729,10130,15,4,3,TRUE,B,79.6,FALSE,0.88
500730,10130,16,4,3,TRUE,C,81.7,FALSE,0.56
500731,10130,14,4,3,TRUE,B,96.6,FALSE,0.61
500732,10131,12,5,2,FALSE,D,54.2,FALSE,0.67
500733,10131,3,5,2,TRUE,C,86.5,FALSE,0.86
500734,10132,12,7,1,TRUE,B,90.8,FALSE,0.87
500735,10132,3,7,1,TRUE,B,79.9,FALSE,0.56
500736,10132,8,7,1,TRUE,A,95.9,FALSE,0.86
500737,10132,5,8,1,TRUE,A,98.9,FALSE,0.94
500738,10132,6,8,1,TRUE,C,85.4,FALSE,0.77
500739,10132,10,8,1,TRUE,A,95.4,FALSE,0.68
500740,10132,13,9,1,FALSE,D,57.7,FALSE,0.8
500741,10132,9,9,1,TRUE,C,96.6,FALSE,0.8
500742,10132,1,9,1,TRUE,B,92.6,FALSE,0.73
500743,10132,11,10,1,TRUE,B,83.9,FALSE,0.9
500744,10132,7,10,1,TRUE,B,91.1,FALSE,0.85
500745,10132,2,10,1,TRUE,A,98.1,FALSE,0.82
500746,10132,4,11,1,,,,FALSE,0.76
500747,10133,11,2,5,TRUE,A,98.6,FALSE,0.82
500748,10133,12,2,5,TRUE,A,95.0,FALSE,0.93
500749,10133,9,3,5,TRUE,A,98.5,FALSE,0.92
500750,10133,10,3,5,TRUE,A,94.8,FALSE,1.0
500751,10134,11,7,1,TRUE,B,92.6,FALSE,0.8
500752,10134,4,7,1,TRUE,B,90.8,FALSE,0.65
500753,10134,3,8,1,TRUE,A,84.8,FALSE,0.65
500754,10134,7,8,1,TRUE,C,78.7,FALSE,0.95
500755,10134,10,9,1,TRUE,B,75.0,FALSE,0.91
500756,10134,6,9,1,TRUE,C,97.0,FALSE,0.98
500757,10134,8,10,1,TRUE,A,84.7,FALSE,0.79
500758,10134,5,10,1,FALSE,F,69.5,FALSE,0.56
500759,10135,10,4,5,TRUE,A,91.3,FALSE,0.66
500760,10135,12,4,5,TRUE,B,85.1,FALSE,0.85
500761,10135,9,5,5,FALSE,D,63.8,FALSE,0.72
500762,10135,11,5,5,TRUE,B,85.3,FALSE,0.96
500763,10136,8,3,4,TRUE,B,83.4,FALSE,0.87
500764,10136,15,3,4,TRUE,B,84.2,FALSE,0.9
500765,10137,3,6,1,TRUE,C,77.0,FALSE,0.92
500766,10137,2,6,1,TRUE,B,77.3,FALSE,0.89
500767,10137,5,7,1,TRUE,A,98.6,FALSE,0.7
500768,10137,9,7,1,TRUE,B,91.9,FALSE,0.65
500769,10137,13,8,1,TRUE,A,75.2,FALSE,0.82
500770,10137,4,8,1,TRUE,B,75.7,FALSE,0.75
500771,10138,13,3,1,TRUE,B,76.0,FALSE,0.7
500772,10138,2,3,1,TRUE,A,78.7,FALSE,0.64
500773,10138,6,4,1,TRUE,C,75.1,FALSE,0.91
500774,10138,4,4,1,TRUE,A,93.5,FALSE,0.69
500775,10138,11,5,1,TRUE,B,95.8,FALSE,0.93
500776,10138,10,5,1,TRUE,C,85.7,FALSE,0.98
500777,10139,5,8,1,TRUE,A,85.0,FALSE,0.68
500778,10139,12,8,1,TRUE,A,85.1,FALSE,0.59
500779,10139,8,8,1,TRUE,B,91.0,FALSE,0.73
500780,10139,6,9,1,TRUE,A,96.8,FALSE,0.6
500781,10139,9,9,1,TRUE,C,88.7,FALSE,0.64
500782,10139,7,9,1,TRUE,B,88.1,FALSE,0.67
500783,10139,4,10,1,FALSE,F,68.9,FALSE,0.81
500784,10139,1,10,1,TRUE,A,76.0,FALSE,0.62
500785,10139,10,10,1,TRUE,A,91.8,FALSE,0.72
500786,10139,11,11,1,,,,FALSE,0.67
500787,10139,3,11,1,,,,FALSE,0.69
500788,10139,13,11,1,,,,FALSE,0.85
500789,10140,10,4,1,TRUE,B,93.3,FALSE,0.78
500790,10140,9,4,1,TRUE,A,88.6,FALSE,0.83
500791,10140,11,5,1,TRUE,A,90.0,FALSE,0.92
500792,10140,1,5,1,TRUE,A,93.1,FALSE,0.94
500793,10140,12,6,1,TRUE,C,75.7,FALSE,0.88
500794,10140,6,6,1,TRUE,A,85.8,FALSE,0.89
500795,10140,5,7,1,FALSE,D,64.2,FALSE,0.84
500796,10140,7,7,1,TRUE,B,78.8,FALSE,0.78
500797,10140,3,8,1,TRUE,B,76.8,FALSE,0.56
500798,10140,2,8,1,FALSE,F,50.2,FALSE,0.9
500799,10141,13,9,1,TRUE,C,93.2,FALSE,0.82
500800,10141,4,9,1,TRUE,B,91.4,FALSE,0.85
500801,10141,2,10,1,TRUE,A,86.3,FALSE,0.86
500802,10141,9,10,1,TRUE,B,87.8,FALSE,0.83
500803,10141,10,11,1,,,,FALSE,0.68
500804,10141,3,11,1,,,,FALSE,0.96
500805,10142,14,2,6,TRUE,B,87.4,FALSE,0.68
500806,10142,16,2,6,TRUE,A,91.1,FALSE,0.9
500807,10142,10,3,6,TRUE,C,78.3,FALSE,0.68
500808,10142,15,3,6,TRUE,B,83.7,FALSE,0.8
500809,10143,5,2,1,TRUE,B,94.4,FALSE,0.66
500810,10143,13,2,1,TRUE,B,81.5,FALSE,0.76
500811,10143,1,3,1,TRUE,A,81.1,FALSE,0.66
500812,10143,12,3,1,TRUE,B,94.5,FALSE,0.55
500813,10144,14,5,6,TRUE,B,88.2,FALSE,0.78
500814,10144,16,5,6,TRUE,B,81.4,FALSE,0.83
500815,10144,10,5,6,TRUE,B,77.6,FALSE,0.72
500816,10144,15,6,6,TRUE,B,79.3,FALSE,0.89
500817,10145,8,9,2,TRUE,C,79.9,FALSE,0.8
500818,10145,4,9,2,FALSE,D,56.9,FALSE,0.68
500819,10145,6,10,2,TRUE,B,80.3,FALSE,0.81
500820,10145,7,10,2,TRUE,A,88.3,FALSE,0.62
500821,10145,5,11,2,,,,FALSE,0.91
500822,10145,11,11,2,,,,FALSE,0.98
500823,10146,12,7,5,FALSE,D,54.5,FALSE,0.65
500824,10146,10,7,5,TRUE,A,79.0,FALSE,0.96
500825,10146,11,7,5,TRUE,C,75.1,FALSE,0.69
500826,10146,9,8,5,TRUE,B,89.4,FALSE,0.75
500827,10147,10,6,6,TRUE,C,85.6,FALSE,0.95
500828,10147,16,6,6,TRUE,A,93.0,FALSE,0.79
500829,10147,14,7,6,TRUE,B,96.2,FALSE,0.75
500830,10147,15,7,6,TRUE,A,83.2,FALSE,0.77
500831,10148,3,2,1,FALSE,D,57.3,FALSE,0.66
500832,10148,12,2,1,TRUE,B,80.5,FALSE,0.94
500833,10148,5,2,1,TRUE,B,91.5,FALSE,0.66
500834,10148,9,3,1,TRUE,A,85.9,FALSE,0.72
500835,10148,1,3,1,TRUE,B,84.1,FALSE,0.75
500836,10148,11,3,1,TRUE,B,85.2,FALSE,0.66
500837,10149,16,1,3,TRUE,A,81.2,FALSE,0.63
500838,10149,15,1,3,TRUE,B,90.5,FALSE,0.79
500839,10149,14,1,3,TRUE,B,75.9,FALSE,0.71
500840,10150,15,4,3,TRUE,C,77.2,FALSE,0.8
500841,10150,16,4,3,TRUE,B,87.6,FALSE,0.75
500842,10150,14,4,3,TRUE,B,95.6,FALSE,0.94
500843,10151,16,3,6,TRUE,A,76.6,FALSE,0.83
500844,10151,10,3,6,TRUE,C,93.8,FALSE,0.63
500845,10151,14,3,6,TRUE,A,97.6,FALSE,0.66
500846,10151,15,4,6,TRUE,C,79.7,FALSE,0.58
500847,10152,12,4,2,TRUE,A,79.5,FALSE,0.7
500848,10152,6,4,2,TRUE,A,81.5,FALSE,0.78
500849,10152,7,4,2,TRUE,A,84.5,FALSE,0.57
500850,10152,8,5,2,TRUE,B,78.2,FALSE,0.93
500851,10152,4,5,2,TRUE,A,81.7,FALSE,0.75
500852,10152,1,5,2,TRUE,A,92.1,FALSE,0.84
500853,10153,6,2,2,TRUE,C,88.2,FALSE,0.73
500854,10153,8,2,2,TRUE,B,98.1,FALSE,0.71
500855,10153,5,2,2,TRUE,C,92.2,FALSE,0.73
500856,10153,4,3,2,TRUE,A,97.5,FALSE,0.78
500857,10153,3,3,2,TRUE,A,94.3,FALSE,0.58
500858,10153,12,3,2,TRUE,A,95.2,FALSE,0.82
500859,10153,11,4,2,TRUE,B,84.0,FALSE,0.56
500860,10153,7,4,2,TRUE,A,93.0,FALSE,0.75
500861,10153,2,4,2,TRUE,B,78.5,FALSE,0.91
500862,10153,1,5,2,TRUE,B,90.6,FALSE,0.73
500863,10154,9,1,1,TRUE,A,76.2,FALSE,0.95
500864,10154,2,1,1,TRUE,A,82.1,FALSE,0.71
500865,10154,12,2,1,TRUE,B,96.3,FALSE,0.59
500866,10154,13,2,1,TRUE,B,94.7,FALSE,0.76
500867,10155,16,1,6,TRUE,A,97.1,FALSE,0.55
500868,10155,15,1,6,FALSE,D,67.7,FALSE,0.58
500869,10155,14,1,6,TRUE,B,90.1,FALSE,0.56
500870,10155,10,2,6,TRUE,B,94.2,FALSE,0.71
500871,10156,9,2,5,TRUE,B,89.1,FALSE,0.89
500872,10156,12,2,5,TRUE,C,87.3,FALSE,0.9
500873,10156,10,2,5,TRUE,A,88.6,FALSE,1.0
